trip_id,start_time,end_time,start_station,end_station,duration_minutes,member_type
4250,2023-06-12 08:17:24,2023-06-12 08:46:24,Central Park,Central Park,29,member
4245,2023-06-12 08:17:26,2023-06-12 08:35:26,Pine Road,Maple Drive,18,member
4239,2023-06-12 08:20:03,2023-06-12 08:28:03,Union Station,Lakeside,8,casual
4246,2023-06-12 08:22:19,2023-06-12 08:31:19,Maple Drive,Central Park,9,member
4270,2023-06-12 08:22:25,2023-06-12 08:52:25,Lakeside,Downtown,30,member
4263,2023-06-12 08:23:05,2023-06-12 08:38:05,Lakeside,City Hall,15,casual
4243,2023-06-12 08:25:28,2023-06-12 08:28:28,Lakeside,University,3,member
4267,2023-06-12 08:27:31,2023-06-12 08:53:31,City Hall,Riverside,26,member
4247,2023-06-12 08:27:34,2023-06-12 08:36:34,Elm Street,City Hall,9,member
4260,2023-06-12 08:30:58,2023-06-12 08:52:58,Riverside,Market Square,22,member
4258,2023-06-12 08:31:27,2023-06-12 08:45:27,Union Station,Tech Campus,14,member
4241,2023-06-12 08:31:35,2023-06-12 08:39:35,Oak Avenue,Union Station,8,casual
4255,2023-06-12 08:34:36,2023-06-12 08:41:36,Pine Road,Pine Road,7,casual
4262,2023-06-12 08:34:53,2023-06-12 08:48:53,Riverside,Harbor View,14,member
4264,2023-06-12 08:37:48,2023-06-12 09:01:48,Pine Road,Market Square,24,member
4266,2023-06-12 08:39:25,2023-06-12 08:51:25,City Hall,Oak Avenue,12,member
4238,2023-06-12 08:39:53,2023-06-12 08:55:53,Riverside,Union Station,16,member
4237,2023-06-12 08:41:18,2023-06-12 08:59:18,Tech Campus,Downtown,18,member
4256,2023-06-12 08:41:44,2023-06-12 08:51:44,University,Oak Avenue,10,member
4244,2023-06-12 08:41:49,2023-06-12 09:00:49,Lakeside,Maple Drive,19,casual
4268,2023-06-12 08:46:43,2023-06-12 09:09:43,Pine Road,Elm Street,23,member
4242,2023-06-12 08:47:19,2023-06-12 08:51:19,Central Park,Oak Avenue,4,member
4257,2023-06-12 08:47:32,2023-06-12 09:05:32,Oak Avenue,Maple Drive,18,member
4269,2023-06-12 08:48:09,2023-06-12 08:51:09,Downtown,University,3,member
4252,2023-06-12 08:50:15,2023-06-12 09:15:15,Maple Drive,Riverside,25,casual
4249,2023-06-12 08:55:48,2023-06-12 09:00:48,Tech Campus,City Hall,5,member
4261,2023-06-12 08:55:50,2023-06-12 09:13:50,Union Station,Lakeside,18,casual
4248,2023-06-12 08:56:15,2023-06-12 09:21:15,Harbor View,Central Park,25,member
4265,2023-06-12 08:59:23,2023-06-12 09:20:23,University,Oak Avenue,21,member
4292,2023-06-12 09:05:34,2023-06-12 09:22:34,City Hall,Harbor View,17,casual
4290,2023-06-12 09:09:37,2023-06-12 09:29:37,City Hall,City Hall,20,member
4291,2023-06-12 09:10:08,2023-06-12 09:19:08,City Hall,Elm Street,9,member
4308,2023-06-12 09:10:44,2023-06-12 09:21:44,Union Station,City Hall,11,casual
4277,2023-06-12 09:13:00,2023-06-12 09:26:00,City Hall,Lakeside,13,member
4274,2023-06-12 09:13:43,2023-06-12 09:16:43,Pine Road,Midtown,3,casual
4289,2023-06-12 09:17:04,2023-06-12 09:42:04,University,Maple Drive,25,casual
4284,2023-06-12 09:17:34,2023-06-12 09:47:34,Riverside,Harbor View,30,casual
4275,2023-06-12 09:18:42,2023-06-12 09:33:42,Market Square,Lakeside,15,member
4286,2023-06-12 09:22:36,2023-06-12 09:56:36,Central Park,Maple Drive,34,casual
4276,2023-06-12 09:24:11,2023-06-12 09:44:11,Harbor View,University,20,member
4304,2023-06-12 09:26:06,2023-06-12 09:34:06,University,Oak Avenue,8,member
4302,2023-06-12 09:26:12,2023-06-12 09:39:12,Downtown,City Hall,13,member
4305,2023-06-12 09:26:13,2023-06-12 09:31:13,City Hall,City Hall,5,member
4281,2023-06-12 09:26:16,2023-06-12 09:29:16,University,Tech Campus,3,member
4298,2023-06-12 09:26:50,2023-06-12 09:52:50,Tech Campus,University,26,member
4300,2023-06-12 09:27:04,2023-06-12 09:40:04,Harbor View,Riverside,13,member
4296,2023-06-12 09:28:39,2023-06-12 09:59:39,Oak Avenue,Union Station,31,member
4272,2023-06-12 09:29:06,2023-06-12 09:40:06,Riverside,Elm Street,11,casual
4303,2023-06-12 09:29:23,2023-06-12 09:52:23,Central Park,Maple Drive,23,casual
4312,2023-06-12 09:30:39,2023-06-12 10:09:39,Downtown,Elm Street,39,member
4273,2023-06-12 09:33:30,2023-06-12 09:50:30,Union Station,Central Park,17,casual
4294,2023-06-12 09:33:39,2023-06-12 09:36:39,Maple Drive,Lakeside,3,casual
4295,2023-06-12 09:33:41,2023-06-12 09:50:41,Midtown,Market Square,17,member
4280,2023-06-12 09:34:47,2023-06-12 09:57:47,University,Riverside,23,casual
4282,2023-06-12 09:36:24,2023-06-12 09:56:24,Oak Avenue,Elm Street,20,casual
4313,2023-06-12 09:37:02,2023-06-12 09:55:02,Maple Drive,Oak Avenue,18,casual
4307,2023-06-12 09:37:41,2023-06-12 09:43:41,University,Elm Street,6,casual
4309,2023-06-12 09:41:52,2023-06-12 10:02:52,Harbor View,Tech Campus,21,member
4279,2023-06-12 09:42:06,2023-06-12 09:54:06,Riverside,City Hall,12,member
4310,2023-06-12 09:43:44,2023-06-12 10:01:44,Central Park,City Hall,18,member
4301,2023-06-12 09:43:54,2023-06-12 10:16:54,University,Downtown,33,member
4299,2023-06-12 09:47:06,2023-06-12 09:53:06,City Hall,Midtown,6,casual
4278,2023-06-12 09:49:06,2023-06-12 10:21:06,Pine Road,Market Square,32,member
4293,2023-06-12 09:49:25,2023-06-12 09:55:25,Harbor View,Tech Campus,6,casual
4271,2023-06-12 09:49:28,2023-06-12 09:52:28,Tech Campus,Tech Campus,3,member
4287,2023-06-12 09:49:45,2023-06-12 10:20:45,Pine Road,Pine Road,31,member
4311,2023-06-12 09:51:44,2023-06-12 10:16:44,Lakeside,Downtown,25,member
4306,2023-06-12 09:57:13,2023-06-12 10:15:13,Elm Street,Downtown,18,casual
4285,2023-06-12 09:58:41,2023-06-12 10:18:41,Maple Drive,Downtown,20,member
4283,2023-06-12 09:59:01,2023-06-12 10:19:01,Lakeside,Riverside,20,member
4288,2023-06-12 09:59:03,2023-06-12 10:15:03,University,Tech Campus,16,member
4297,2023-06-12 09:59:55,2023-06-12 10:24:55,City Hall,Market Square,25,member
4328,2023-06-12 10:00:57,2023-06-12 10:19:57,University,Elm Street,19,casual
4331,2023-06-12 10:08:40,2023-06-12 10:17:40,Market Square,Midtown,9,casual
4314,2023-06-12 10:15:30,2023-06-12 10:26:30,Maple Drive,Market Square,11,member
4319,2023-06-12 10:20:49,2023-06-12 10:37:49,Midtown,Tech Campus,17,member
4329,2023-06-12 10:21:49,2023-06-12 10:27:49,Oak Avenue,Union Station,6,casual
4327,2023-06-12 10:24:13,2023-06-12 10:29:13,Lakeside,Union Station,5,member
4316,2023-06-12 10:26:57,2023-06-12 11:03:57,Pine Road,Oak Avenue,37,casual
4330,2023-06-12 10:27:44,2023-06-12 10:39:44,Lakeside,Oak Avenue,12,member
4317,2023-06-12 10:35:48,2023-06-12 10:48:48,Downtown,City Hall,13,member
4325,2023-06-12 10:36:38,2023-06-12 10:55:38,Market Square,Tech Campus,19,member
4324,2023-06-12 10:45:12,2023-06-12 11:00:12,Maple Drive,Elm Street,15,member
4315,2023-06-12 10:49:21,2023-06-12 10:55:21,Elm Street,Riverside,6,member
4320,2023-06-12 10:51:17,2023-06-12 11:21:17,Maple Drive,Central Park,30,member
4326,2023-06-12 10:52:13,2023-06-12 11:07:13,Tech Campus,Riverside,15,member
4318,2023-06-12 10:54:17,2023-06-12 11:19:17,Pine Road,Central Park,25,member
4321,2023-06-12 10:56:56,2023-06-12 11:19:56,City Hall,Pine Road,23,casual
4322,2023-06-12 10:57:53,2023-06-12 11:14:53,University,Midtown,17,member
4323,2023-06-12 10:59:06,2023-06-12 11:28:06,Downtown,Maple Drive,29,casual
4335,2023-06-12 11:13:13,2023-06-12 11:41:13,Midtown,University,28,member
4337,2023-06-12 11:14:45,2023-06-12 11:31:45,Midtown,Central Park,17,member
4341,2023-06-12 11:15:11,2023-06-12 11:31:11,Market Square,Midtown,16,member
4339,2023-06-12 11:17:06,2023-06-12 11:30:06,Lakeside,Downtown,13,casual
4343,2023-06-12 11:18:17,2023-06-12 11:44:17,Elm Street,Downtown,26,casual
4334,2023-06-12 11:26:25,2023-06-12 11:37:25,Elm Street,City Hall,11,member
4333,2023-06-12 11:30:40,2023-06-12 11:49:40,Pine Road,Lakeside,19,casual
4336,2023-06-12 11:30:44,2023-06-12 11:45:44,Central Park,City Hall,15,member
4332,2023-06-12 11:38:55,2023-06-12 11:49:55,Central Park,Maple Drive,11,member
4338,2023-06-12 11:41:10,2023-06-12 12:00:10,Pine Road,Central Park,19,casual
4340,2023-06-12 11:51:51,2023-06-12 11:57:51,Union Station,University,6,casual
4342,2023-06-12 11:57:34,2023-06-12 12:04:34,City Hall,Pine Road,7,casual
4360,2023-06-12 12:01:53,2023-06-12 12:13:53,Lakeside,Market Square,12,member
4350,2023-06-12 12:04:57,2023-06-12 12:22:57,Market Square,Downtown,18,member
4344,2023-06-12 12:09:42,2023-06-12 12:29:42,Maple Drive,Market Square,20,member
4355,2023-06-12 12:11:02,2023-06-12 12:38:02,Pine Road,Central Park,27,member
4367,2023-06-12 12:11:18,2023-06-12 12:31:18,Riverside,Maple Drive,20,member
4354,2023-06-12 12:12:20,2023-06-12 12:19:20,Central Park,Maple Drive,7,member
4363,2023-06-12 12:12:51,2023-06-12 12:19:51,Market Square,Pine Road,7,member
4369,2023-06-12 12:13:21,2023-06-12 12:26:21,Downtown,Downtown,13,member
4366,2023-06-12 12:16:46,2023-06-12 12:44:46,Lakeside,Tech Campus,28,casual
4346,2023-06-12 12:19:28,2023-06-12 12:23:28,City Hall,City Hall,4,casual
4351,2023-06-12 12:19:53,2023-06-12 12:39:53,Tech Campus,City Hall,20,casual
4349,2023-06-12 12:22:12,2023-06-12 12:40:12,Oak Avenue,Elm Street,18,member
4362,2023-06-12 12:24:27,2023-06-12 12:36:27,Riverside,Market Square,12,member
4368,2023-06-12 12:24:39,2023-06-12 12:53:39,Tech Campus,Union Station,29,member
4356,2023-06-12 12:24:45,2023-06-12 12:32:45,Midtown,University,8,member
4348,2023-06-12 12:26:17,2023-06-12 13:01:17,Market Square,City Hall,35,member
4347,2023-06-12 12:32:27,2023-06-12 12:58:27,Pine Road,City Hall,26,casual
4358,2023-06-12 12:34:24,2023-06-12 12:58:24,Downtown,City Hall,24,member
4359,2023-06-12 12:34:50,2023-06-12 12:56:50,Lakeside,Riverside,22,member
4364,2023-06-12 12:38:14,2023-06-12 13:03:14,Harbor View,Tech Campus,25,member
4352,2023-06-12 12:39:03,2023-06-12 12:42:03,University,Downtown,3,member
4361,2023-06-12 12:41:40,2023-06-12 12:54:40,Downtown,Central Park,13,member
4365,2023-06-12 12:47:33,2023-06-12 13:02:33,University,University,15,casual
4357,2023-06-12 12:49:10,2023-06-12 13:15:10,Oak Avenue,Tech Campus,26,member
4345,2023-06-12 12:53:48,2023-06-12 13:10:48,Tech Campus,Union Station,17,casual
4370,2023-06-12 12:55:22,2023-06-12 13:21:22,Elm Street,Pine Road,26,casual
4353,2023-06-12 12:57:52,2023-06-12 13:13:52,Lakeside,City Hall,16,member
4376,2023-06-12 13:00:02,2023-06-12 13:21:02,Lakeside,Oak Avenue,21,casual
4395,2023-06-12 13:04:30,2023-06-12 13:28:30,Central Park,Midtown,24,member
4381,2023-06-12 13:06:29,2023-06-12 13:17:29,Union Station,Downtown,11,casual
4389,2023-06-12 13:11:13,2023-06-12 13:27:13,Tech Campus,Oak Avenue,16,casual
4393,2023-06-12 13:14:31,2023-06-12 13:30:31,Downtown,Maple Drive,16,casual
4383,2023-06-12 13:16:39,2023-06-12 13:30:39,Union Station,Lakeside,14,member
4394,2023-06-12 13:16:57,2023-06-12 13:36:57,Central Park,Lakeside,20,member
4388,2023-06-12 13:18:16,2023-06-12 13:36:16,Oak Avenue,Midtown,18,casual
4378,2023-06-12 13:18:47,2023-06-12 13:45:47,Maple Drive,Oak Avenue,27,member
4386,2023-06-12 13:20:00,2023-06-12 13:47:00,Pine Road,Tech Campus,27,member
4374,2023-06-12 13:20:38,2023-06-12 13:25:38,City Hall,Downtown,5,casual
4397,2023-06-12 13:21:03,2023-06-12 13:54:03,Riverside,Elm Street,33,member
4377,2023-06-12 13:21:17,2023-06-12 13:46:17,Harbor View,Riverside,25,casual
4375,2023-06-12 13:25:21,2023-06-12 13:53:21,Lakeside,Elm Street,28,member
4392,2023-06-12 13:26:54,2023-06-12 14:03:54,Maple Drive,Oak Avenue,37,casual
4390,2023-06-12 13:27:36,2023-06-12 13:51:36,Elm Street,Tech Campus,24,member
4385,2023-06-12 13:28:06,2023-06-12 13:40:06,Tech Campus,University,12,member
4396,2023-06-12 13:28:07,2023-06-12 13:35:07,Market Square,Union Station,7,casual
4372,2023-06-12 13:30:53,2023-06-12 13:41:53,Pine Road,Downtown,11,member
4384,2023-06-12 13:33:16,2023-06-12 13:52:16,Lakeside,Maple Drive,19,casual
4371,2023-06-12 13:33:51,2023-06-12 13:44:51,Market Square,Midtown,11,casual
4373,2023-06-12 13:36:27,2023-06-12 13:58:27,University,Market Square,22,member
4380,2023-06-12 13:37:16,2023-06-12 13:53:16,Harbor View,Union Station,16,member
4379,2023-06-12 13:42:24,2023-06-12 13:49:24,Harbor View,Oak Avenue,7,member
4387,2023-06-12 13:46:32,2023-06-12 14:02:32,City Hall,University,16,member
4382,2023-06-12 13:54:27,2023-06-12 13:57:27,Oak Avenue,Union Station,3,member
4391,2023-06-12 13:59:17,2023-06-12 14:07:17,Pine Road,Tech Campus,8,casual
4405,2023-06-12 14:00:48,2023-06-12 14:24:48,Market Square,Pine Road,24,casual
4412,2023-06-12 14:09:12,2023-06-12 14:28:12,University,City Hall,19,member
4402,2023-06-12 14:12:20,2023-06-12 14:22:20,Maple Drive,Downtown,10,member
4408,2023-06-12 14:13:24,2023-06-12 14:28:24,Riverside,Maple Drive,15,member
4414,2023-06-12 14:14:53,2023-06-12 14:39:53,Market Square,Downtown,25,member
4411,2023-06-12 14:15:14,2023-06-12 14:42:14,City Hall,Elm Street,27,member
4409,2023-06-12 14:16:19,2023-06-12 14:38:19,Pine Road,Market Square,22,member
4415,2023-06-12 14:29:56,2023-06-12 14:54:56,University,Central Park,25,casual
4399,2023-06-12 14:32:50,2023-06-12 14:52:50,City Hall,Pine Road,20,member
4407,2023-06-12 14:33:24,2023-06-12 15:07:24,Lakeside,Harbor View,34,member
4404,2023-06-12 14:35:36,2023-06-12 14:46:36,Lakeside,Oak Avenue,11,member
4410,2023-06-12 14:38:16,2023-06-12 14:41:16,University,Maple Drive,3,casual
4398,2023-06-12 14:45:31,2023-06-12 14:57:31,University,Downtown,12,casual
4400,2023-06-12 14:48:15,2023-06-12 14:57:15,Riverside,Lakeside,9,casual
4403,2023-06-12 14:49:05,2023-06-12 15:06:05,Downtown,Lakeside,17,member
4413,2023-06-12 14:53:47,2023-06-12 15:21:47,Midtown,Union Station,28,member
4406,2023-06-12 14:55:23,2023-06-12 15:25:23,Maple Drive,Harbor View,30,member
4401,2023-06-12 14:55:35,2023-06-12 15:12:35,Downtown,Union Station,17,casual
4416,2023-06-12 14:56:08,2023-06-12 14:59:08,Harbor View,Elm Street,3,member
4434,2023-06-12 15:00:55,2023-06-12 15:16:55,Union Station,Market Square,16,member
4417,2023-06-12 15:02:32,2023-06-12 15:05:32,Midtown,Midtown,3,member
4428,2023-06-12 15:02:36,2023-06-12 15:24:36,Downtown,Market Square,22,casual
4437,2023-06-12 15:04:05,2023-06-12 15:08:05,Elm Street,Oak Avenue,4,member
4439,2023-06-12 15:06:43,2023-06-12 15:32:43,Maple Drive,Harbor View,26,casual
4424,2023-06-12 15:09:01,2023-06-12 15:29:01,Downtown,Harbor View,20,member
4440,2023-06-12 15:17:25,2023-06-12 15:27:25,University,City Hall,10,member
4430,2023-06-12 15:18:46,2023-06-12 15:42:46,Market Square,Tech Campus,24,member
4420,2023-06-12 15:18:53,2023-06-12 15:41:53,Elm Street,Maple Drive,23,member
4441,2023-06-12 15:19:30,2023-06-12 15:22:30,Elm Street,Pine Road,3,casual
4426,2023-06-12 15:20:48,2023-06-12 15:48:48,Harbor View,Lakeside,28,member
4425,2023-06-12 15:22:05,2023-06-12 15:36:05,Riverside,Market Square,14,member
4438,2023-06-12 15:25:53,2023-06-12 15:32:53,Tech Campus,City Hall,7,member
4433,2023-06-12 15:26:27,2023-06-12 15:58:27,Midtown,Midtown,32,casual
4442,2023-06-12 15:26:32,2023-06-12 15:51:32,Harbor View,Pine Road,25,member
4423,2023-06-12 15:30:24,2023-06-12 15:35:24,Market Square,Union Station,5,member
4421,2023-06-12 15:37:22,2023-06-12 16:01:22,Harbor View,Lakeside,24,member
4436,2023-06-12 15:37:48,2023-06-12 15:51:48,Pine Road,Tech Campus,14,casual
4443,2023-06-12 15:46:29,2023-06-12 16:02:29,Pine Road,Pine Road,16,casual
4427,2023-06-12 15:49:13,2023-06-12 16:19:13,Lakeside,Union Station,30,member
4419,2023-06-12 15:49:54,2023-06-12 16:01:54,Market Square,Pine Road,12,member
4429,2023-06-12 15:50:26,2023-06-12 16:01:26,Elm Street,Central Park,11,member
4431,2023-06-12 15:51:21,2023-06-12 16:03:21,Riverside,Tech Campus,12,casual
4418,2023-06-12 15:52:31,2023-06-12 15:55:31,Market Square,Lakeside,3,member
4422,2023-06-12 15:52:55,2023-06-12 16:01:55,Union Station,Lakeside,9,casual
4435,2023-06-12 15:54:36,2023-06-12 16:11:36,Maple Drive,Riverside,17,casual
4432,2023-06-12 15:58:12,2023-06-12 16:07:12,Downtown,Pine Road,9,member
4449,2023-06-12 16:01:20,2023-06-12 16:16:20,Market Square,Downtown,15,member
4468,2023-06-12 16:04:58,2023-06-12 16:38:58,University,Tech Campus,34,member
4471,2023-06-12 16:06:37,2023-06-12 16:17:37,Riverside,Market Square,11,member
4447,2023-06-12 16:10:44,2023-06-12 16:36:44,Riverside,Maple Drive,26,member
4465,2023-06-12 16:10:44,2023-06-12 16:20:44,City Hall,Harbor View,10,member
4462,2023-06-12 16:12:00,2023-06-12 16:37:00,Riverside,Market Square,25,casual
4461,2023-06-12 16:13:58,2023-06-12 16:22:58,Tech Campus,City Hall,9,member
4450,2023-06-12 16:15:39,2023-06-12 16:26:39,Central Park,City Hall,11,member
4456,2023-06-12 16:16:18,2023-06-12 16:52:18,Maple Drive,Downtown,36,casual
4467,2023-06-12 16:19:45,2023-06-12 16:24:45,Midtown,Pine Road,5,casual
4466,2023-06-12 16:20:21,2023-06-12 16:50:21,Union Station,Lakeside,30,member
4451,2023-06-12 16:22:04,2023-06-12 16:38:04,Riverside,Midtown,16,member
4464,2023-06-12 16:22:13,2023-06-12 17:02:13,Lakeside,Elm Street,40,member
4452,2023-06-12 16:24:24,2023-06-12 16:53:24,Harbor View,Downtown,29,member
4463,2023-06-12 16:26:49,2023-06-12 16:53:49,Tech Campus,Elm Street,27,casual
4470,2023-06-12 16:29:22,2023-06-12 16:47:22,Elm Street,Riverside,18,casual
4469,2023-06-12 16:33:53,2023-06-12 17:21:53,Midtown,Downtown,48,member
4453,2023-06-12 16:35:37,2023-06-12 16:55:37,Downtown,City Hall,20,member
4472,2023-06-12 16:36:05,2023-06-12 16:39:05,Union Station,Maple Drive,3,member
4446,2023-06-12 16:38:37,2023-06-12 16:47:37,Oak Avenue,City Hall,9,member
4458,2023-06-12 16:41:14,2023-06-12 17:15:14,Elm Street,Midtown,34,casual
4459,2023-06-12 16:44:48,2023-06-12 16:47:48,Downtown,University,3,member
4445,2023-06-12 16:45:08,2023-06-12 17:01:08,Tech Campus,University,16,member
4448,2023-06-12 16:46:11,2023-06-12 16:58:11,University,Midtown,12,member
4454,2023-06-12 16:46:47,2023-06-12 16:57:47,Harbor View,Market Square,11,casual
4455,2023-06-12 16:52:08,2023-06-12 17:09:08,Union Station,Riverside,17,member
4444,2023-06-12 16:53:24,2023-06-12 17:05:24,Oak Avenue,Union Station,12,casual
4457,2023-06-12 16:58:46,2023-06-12 17:29:46,Riverside,Lakeside,31,member
4460,2023-06-12 16:59:55,2023-06-12 17:24:55,City Hall,Riverside,25,member
4499,2023-06-12 17:00:00,2023-06-12 17:13:00,Pine Road,Lakeside,13,member
4502,2023-06-12 17:01:02,2023-06-12 17:15:02,Pine Road,Pine Road,14,member
4507,2023-06-12 17:01:45,2023-06-12 17:39:45,Elm Street,University,38,member
4481,2023-06-12 17:02:12,2023-06-12 17:27:12,Union Station,Harbor View,25,member
4482,2023-06-12 17:05:42,2023-06-12 17:26:42,Maple Drive,City Hall,21,casual
4487,2023-06-12 17:06:09,2023-06-12 17:12:09,Midtown,Oak Avenue,6,member
4488,2023-06-12 17:09:03,2023-06-12 17:34:03,University,Market Square,25,casual
4475,2023-06-12 17:10:06,2023-06-12 17:20:06,Oak Avenue,Harbor View,10,casual
4493,2023-06-12 17:10:42,2023-06-12 17:27:42,City Hall,University,17,member
4478,2023-06-12 17:12:18,2023-06-12 17:32:18,City Hall,City Hall,20,member
4473,2023-06-12 17:12:34,2023-06-12 17:37:34,University,Riverside,25,member
4504,2023-06-12 17:12:35,2023-06-12 17:25:35,Harbor View,City Hall,13,member
4480,2023-06-12 17:12:54,2023-06-12 17:33:54,Union Station,City Hall,21,member
4476,2023-06-12 17:15:48,2023-06-12 17:18:48,Downtown,Union Station,3,casual
4484,2023-06-12 17:20:20,2023-06-12 17:28:20,Harbor View,University,8,casual
4505,2023-06-12 17:22:05,2023-06-12 17:38:05,Maple Drive,Lakeside,16,member
4491,2023-06-12 17:24:44,2023-06-12 17:40:44,Midtown,Lakeside,16,casual
4479,2023-06-12 17:25:05,2023-06-12 17:44:05,Midtown,Pine Road,19,member
4494,2023-06-12 17:26:52,2023-06-12 18:01:52,Elm Street,Midtown,35,member
4498,2023-06-12 17:36:51,2023-06-12 17:53:51,Midtown,Maple Drive,17,member
4483,2023-06-12 17:39:56,2023-06-12 17:56:56,Elm Street,Market Square,17,casual
4496,2023-06-12 17:41:50,2023-06-12 17:50:50,University,Downtown,9,member
4495,2023-06-12 17:43:05,2023-06-12 17:53:05,Midtown,Pine Road,10,member
4506,2023-06-12 17:43:32,2023-06-12 18:07:32,Midtown,Midtown,24,casual
4485,2023-06-12 17:45:27,2023-06-12 18:04:27,Tech Campus,Midtown,19,member
4474,2023-06-12 17:45:38,2023-06-12 18:06:38,Downtown,Central Park,21,member
4477,2023-06-12 17:47:59,2023-06-12 18:07:59,Tech Campus,Central Park,20,member
4501,2023-06-12 17:48:08,2023-06-12 17:55:08,Maple Drive,Riverside,7,member
4497,2023-06-12 17:49:24,2023-06-12 18:09:24,Riverside,Pine Road,20,member
4486,2023-06-12 17:50:35,2023-06-12 18:25:35,Maple Drive,Central Park,35,member
4503,2023-06-12 17:54:17,2023-06-12 17:59:17,Maple Drive,Central Park,5,member
4492,2023-06-12 17:54:44,2023-06-12 18:10:44,Maple Drive,Elm Street,16,member
4490,2023-06-12 17:58:44,2023-06-12 18:07:44,Maple Drive,University,9,casual
