incident_id,date,crime_type
12805,24-Mar-2022,DRUG OFFENSE
12806,03/24/2022,ROBBERY
12807,2022-03-24,BURGLARY
12808,2022-03-24,ROBBERY
12809,24-Mar-2022,OTHER
12810,24-Mar-2022,DRUG OFFENSE
12811,24-Mar-2022,DRUG OFFENSE
12812,2022-03-24,BURGLARY
12813,03/24/2022,DRUG OFFENSE
12814,24-Mar-2022,DRUG OFFENSE
12815,03/24/2022,VANDALISM
12816,2022-03-24,ROBBERY
12817,03/24/2022,ASSAULT
12818,2022-03-24,FRAUD
12819,03/24/2022,VANDALISM
12820,03/25/2022,VANDALISM
12821,2022-03-25,DRUG OFFENSE
12822,25-Mar-2022,OTHER
12823,2022-03-25,BURGLARY
12824,2022-03-25,THEFT
12825,25-Mar-2022,VANDALISM
12826,03/25/2022,DRUG OFFENSE
12827,25-Mar-2022,ROBBERY
12828,2022-03-25,ASSAULT
12829,25-Mar-2022,THEFT
12830,03/25/2022,FRAUD
12831,03/25/2022,VANDALISM
12832,25-Mar-2022,THEFT
12833,03/25/2022,VANDALISM
12834,2022-03-25,OTHER
12835,25-Mar-2022,OTHER
12836,03/25/2022,OTHER
12837,2022-03-25,ASSAULT
12838,03/25/2022,THEFT
12839,03/25/2022,FRAUD
12840,2022-03-25,ASSAULT
12841,2022-03-25,ASSAULT
12842,2022-03-25,DRUG OFFENSE
12843,03/25/2022,FRAUD
12844,03/25/2022,BURGLARY
12845,03/25/2022,FRAUD
12846,25-Mar-2022,THEFT
12847,2022-03-25,THEFT
12848,25-Mar-2022,THEFT
12849,03/25/2022,ASSAULT
12850,2022-03-25,FRAUD
12851,25-Mar-2022,BURGLARY
12852,03/25/2022,OTHER
12853,03/25/2022,VANDALISM
12854,2022-03-25,OTHER
12855,03/25/2022,ROBBERY
12856,03/26/2022,DRUG OFFENSE
12857,03/26/2022,VANDALISM
12858,03/26/2022,FRAUD
12859,03/26/2022,OTHER
12860,2022-03-26,OTHER
12861,03/26/2022,ROBBERY
12862,03/26/2022,THEFT
12863,26-Mar-2022,VANDALISM
12864,26-Mar-2022,THEFT
12865,03/26/2022,ROBBERY
12866,03/26/2022,OTHER
12867,2022-03-26,DRUG OFFENSE
12868,03/26/2022,THEFT
12869,26-Mar-2022,THEFT
12870,03/26/2022,VANDALISM
12871,2022-03-26,FRAUD
12872,03/26/2022,OTHER
12873,03/26/2022,DRUG OFFENSE
12874,26-Mar-2022,ROBBERY
12875,26-Mar-2022,ROBBERY
12876,03/26/2022,THEFT
12877,03/26/2022,ASSAULT
12878,03/26/2022,THEFT
12879,03/26/2022,DRUG OFFENSE
12880,2022-03-26,DRUG OFFENSE
12881,2022-03-26,OTHER
12882,03/26/2022,ROBBERY
12883,2022-03-26,OTHER
12884,2022-03-26,VANDALISM
12885,03/26/2022,THEFT
12886,03/26/2022,DRUG OFFENSE
12887,03/26/2022,OTHER
12888,03/26/2022,DRUG OFFENSE
12889,03/26/2022,THEFT
12890,2022-03-26,BURGLARY
12891,03/26/2022,FRAUD
12892,03/26/2022,FRAUD
12893,03/26/2022,ASSAULT
12894,2022-03-26,FRAUD
12895,03/26/2022,VANDALISM
12896,03/26/2022,FRAUD
12897,26-Mar-2022,OTHER
12898,2022-03-27,THEFT
12899,03/27/2022,DRUG OFFENSE
12900,03/27/2022,OTHER
12901,2022-03-27,FRAUD
12902,27-Mar-2022,FRAUD
12903,27-Mar-2022,BURGLARY
12904,2022-03-27,OTHER
12905,2022-03-27,OTHER
12906,03/27/2022,OTHER
12907,03/27/2022,BURGLARY
12908,03/27/2022,FRAUD
12909,03/27/2022,DRUG OFFENSE
12910,27-Mar-2022,THEFT
12911,27-Mar-2022,OTHER
12912,03/27/2022,THEFT
12913,03/27/2022,DRUG OFFENSE
12914,2022-03-27,ASSAULT
12915,2022-03-27,ASSAULT
12916,27-Mar-2022,BURGLARY
12917,03/27/2022,BURGLARY
12918,2022-03-27,ASSAULT
12919,2022-03-27,VANDALISM
12920,27-Mar-2022,BURGLARY
12921,2022-03-27,THEFT
12922,2022-03-27,ASSAULT
12923,2022-03-27,THEFT
12924,27-Mar-2022,ROBBERY
12925,03/27/2022,FRAUD
12926,03/27/2022,OTHER
12927,2022-03-27,BURGLARY
12928,27-Mar-2022,FRAUD
12929,2022-03-27,VANDALISM
12930,27-Mar-2022,BURGLARY
12931,2022-03-27,OTHER
12932,2022-03-27,THEFT
12933,27-Mar-2022,VANDALISM
12934,2022-03-27,ASSAULT
12935,03/27/2022,BURGLARY
12936,27-Mar-2022,DRUG OFFENSE
12937,2022-03-28,DRUG OFFENSE
12938,28-Mar-2022,ROBBERY
12939,28-Mar-2022,ASSAULT
12940,03/28/2022,FRAUD
12941,2022-03-28,ASSAULT
12942,03/28/2022,DRUG OFFENSE
12943,03/28/2022,BURGLARY
12944,03/28/2022,ROBBERY
12945,2022-03-28,DRUG OFFENSE
12946,03/28/2022,BURGLARY
12947,2022-03-28,THEFT
12948,03/28/2022,ROBBERY
12949,2022-03-28,VANDALISM
12950,28-Mar-2022,FRAUD
12951,2022-03-28,THEFT
12952,03/28/2022,ROBBERY
12953,28-Mar-2022,ASSAULT
12954,03/28/2022,THEFT
12955,28-Mar-2022,ROBBERY
12956,03/28/2022,FRAUD
12957,28-Mar-2022,THEFT
12958,2022-03-28,ROBBERY
12959,28-Mar-2022,DRUG OFFENSE
12960,28-Mar-2022,BURGLARY
12961,2022-03-28,ROBBERY
12962,28-Mar-2022,BURGLARY
12963,28-Mar-2022,FRAUD
12964,2022-03-28,ASSAULT
12965,2022-03-28,BURGLARY
12966,2022-03-28,ASSAULT
12967,2022-03-29,ASSAULT
12968,03/29/2022,ROBBERY
12969,03/29/2022,BURGLARY
12970,03/29/2022,OTHER
12971,29-Mar-2022,THEFT
12972,03/29/2022,FRAUD
12973,2022-03-29,BURGLARY
12974,29-Mar-2022,FRAUD
12975,03/29/2022,VANDALISM
12976,2022-03-29,DRUG OFFENSE
12977,03/29/2022,ASSAULT
12978,03/29/2022,ASSAULT
12979,03/29/2022,VANDALISM
12980,29-Mar-2022,THEFT
12981,03/29/2022,BURGLARY
12982,29-Mar-2022,BURGLARY
12983,2022-03-29,BURGLARY
12984,03/29/2022,THEFT
12985,2022-03-29,THEFT
12986,03/29/2022,OTHER
12987,2022-03-29,BURGLARY
12988,2022-03-29,ROBBERY
12989,03/29/2022,DRUG OFFENSE
12990,2022-03-29,VANDALISM
12991,03/29/2022,ASSAULT
12992,2022-03-29,BURGLARY
12993,29-Mar-2022,ROBBERY
12994,03/29/2022,FRAUD
12995,03/29/2022,VANDALISM
12996,2022-03-29,THEFT
12997,29-Mar-2022,FRAUD
12998,03/29/2022,ROBBERY
12999,03/29/2022,THEFT
13000,03/29/2022,FRAUD
13001,29-Mar-2022,ROBBERY
13002,29-Mar-2022,VANDALISM
13003,29-Mar-2022,ROBBERY
13004,29-Mar-2022,FRAUD
13005,03/29/2022,FRAUD
13006,03/29/2022,FRAUD
13007,2022-03-29,BURGLARY
13008,03/29/2022,DRUG OFFENSE
13009,03/29/2022,VANDALISM
13010,03/29/2022,BURGLARY
13011,29-Mar-2022,ASSAULT
13012,2022-03-29,FRAUD
13013,2022-03-29,THEFT
13014,30-Mar-2022,ROBBERY
13015,30-Mar-2022,ROBBERY
13016,03/30/2022,FRAUD
13017,03/30/2022,ROBBERY
13018,2022-03-30,ASSAULT
13019,30-Mar-2022,OTHER
13020,30-Mar-2022,BURGLARY
13021,03/30/2022,OTHER
13022,30-Mar-2022,ASSAULT
13023,2022-03-30,BURGLARY
13024,03/30/2022,BURGLARY
13025,03/30/2022,FRAUD
13026,2022-03-30,OTHER
13027,2022-03-30,ROBBERY
13028,03/30/2022,ASSAULT
13029,03/30/2022,ROBBERY
13030,2022-03-30,THEFT
13031,30-Mar-2022,OTHER
13032,03/30/2022,DRUG OFFENSE
13033,03/30/2022,ASSAULT
13034,2022-03-30,ASSAULT
13035,03/30/2022,ROBBERY
13036,03/30/2022,OTHER
13037,30-Mar-2022,THEFT
13038,2022-03-30,THEFT
13039,30-Mar-2022,OTHER
13040,2022-03-30,DRUG OFFENSE
13041,2022-03-31,ROBBERY
13042,2022-03-31,OTHER
13043,31-Mar-2022,DRUG OFFENSE
13044,03/31/2022,ASSAULT
13045,31-Mar-2022,THEFT
13046,2022-03-31,ASSAULT
13047,03/31/2022,ROBBERY
13048,03/31/2022,BURGLARY
13049,31-Mar-2022,FRAUD
13050,31-Mar-2022,ASSAULT
13051,03/31/2022,ROBBERY
13052,31-Mar-2022,FRAUD
13053,2022-03-31,ASSAULT
13054,03/31/2022,THEFT
13055,03/31/2022,THEFT
13056,31-Mar-2022,VANDALISM
13057,03/31/2022,ASSAULT
13058,2022-03-31,THEFT
13059,2022-03-31,ROBBERY
13060,31-Mar-2022,ASSAULT
13061,03/31/2022,BURGLARY
13062,2022-03-31,VANDALISM
13063,31-Mar-2022,FRAUD
13064,03/31/2022,FRAUD
13065,2022-03-31,BURGLARY
13066,04/01/2022,DRUG OFFENSE
13067,2022-04-01,VANDALISM
13068,01-Apr-2022,BURGLARY
13069,04/01/2022,OTHER
13070,01-Apr-2022,BURGLARY
13071,01-Apr-2022,FRAUD
13072,01-Apr-2022,FRAUD
13073,04/01/2022,ROBBERY
13074,01-Apr-2022,ASSAULT
13075,04/01/2022,FRAUD
13076,01-Apr-2022,DRUG OFFENSE
13077,04/01/2022,ASSAULT
13078,04/01/2022,FRAUD
13079,04/01/2022,OTHER
13080,04/01/2022,DRUG OFFENSE
13081,04/01/2022,OTHER
13082,04/01/2022,THEFT
13083,2022-04-01,ASSAULT
13084,01-Apr-2022,DRUG OFFENSE
13085,01-Apr-2022,DRUG OFFENSE
13086,2022-04-01,DRUG OFFENSE
13087,01-Apr-2022,DRUG OFFENSE
13088,04/01/2022,BURGLARY
13089,04/01/2022,ROBBERY
13090,2022-04-01,ASSAULT
13091,04/01/2022,DRUG OFFENSE
13092,2022-04-01,OTHER
13093,04/01/2022,BURGLARY
13094,04/01/2022,VANDALISM
13095,2022-04-01,BURGLARY
13096,2022-04-01,ASSAULT
13097,04/01/2022,OTHER
13098,2022-04-01,OTHER
13099,01-Apr-2022,BURGLARY
13100,2022-04-01,DRUG OFFENSE
13101,04/01/2022,DRUG OFFENSE
13102,04/01/2022,OTHER
13103,04/01/2022,OTHER
13104,04/01/2022,BURGLARY
13105,01-Apr-2022,ROBBERY
13106,04/01/2022,OTHER
13107,04/01/2022,VANDALISM
13108,2022-04-02,BURGLARY
13109,04/02/2022,FRAUD
13110,2022-04-02,ROBBERY
13111,2022-04-02,VANDALISM
13112,2022-04-02,FRAUD
13113,2022-04-02,VANDALISM
13114,04/02/2022,ASSAULT
13115,02-Apr-2022,THEFT
13116,02-Apr-2022,OTHER
13117,2022-04-02,DRUG OFFENSE
13118,04/02/2022,DRUG OFFENSE
13119,02-Apr-2022,VANDALISM
13120,02-Apr-2022,OTHER
13121,04/02/2022,ROBBERY
13122,2022-04-02,VANDALISM
13123,2022-04-02,OTHER
13124,04/02/2022,ROBBERY
13125,04/02/2022,DRUG OFFENSE
13126,04/02/2022,OTHER
13127,02-Apr-2022,ROBBERY
13128,2022-04-02,THEFT
13129,04/02/2022,VANDALISM
13130,02-Apr-2022,OTHER
13131,02-Apr-2022,DRUG OFFENSE
13132,2022-04-02,VANDALISM
13133,04/02/2022,VANDALISM
13134,04/02/2022,ROBBERY
13135,04/02/2022,FRAUD
13136,2022-04-02,BURGLARY
13137,04/02/2022,THEFT
13138,04/02/2022,OTHER
13139,2022-04-02,BURGLARY
13140,2022-04-02,DRUG OFFENSE
13141,04/02/2022,BURGLARY
13142,04/02/2022,ROBBERY
13143,04/02/2022,FRAUD
13144,02-Apr-2022,FRAUD
13145,02-Apr-2022,ASSAULT
13146,04/02/2022,BURGLARY
13147,04/02/2022,DRUG OFFENSE
13148,2022-04-02,OTHER
13149,2022-04-02,BURGLARY
13150,02-Apr-2022,FRAUD
13151,2022-04-02,VANDALISM
13152,04/02/2022,VANDALISM
13153,04/02/2022,BURGLARY
13154,02-Apr-2022,FRAUD
13155,04/02/2022,ASSAULT
13156,04/02/2022,DRUG OFFENSE
13157,02-Apr-2022,THEFT
13158,02-Apr-2022,DRUG OFFENSE
13159,04/02/2022,DRUG OFFENSE
13160,2022-04-03,ROBBERY
13161,03-Apr-2022,BURGLARY
13162,04/03/2022,ROBBERY
13163,2022-04-03,OTHER
13164,03-Apr-2022,OTHER
13165,04/03/2022,ASSAULT
13166,03-Apr-2022,OTHER
13167,03-Apr-2022,ASSAULT
13168,04/03/2022,THEFT
13169,2022-04-03,VANDALISM
13170,03-Apr-2022,BURGLARY
13171,04/03/2022,ASSAULT
13172,04/03/2022,VANDALISM
13173,2022-04-03,VANDALISM
13174,2022-04-03,THEFT
13175,04/03/2022,OTHER
13176,03-Apr-2022,FRAUD
13177,03-Apr-2022,DRUG OFFENSE
13178,04/03/2022,OTHER
13179,03-Apr-2022,DRUG OFFENSE
13180,04/03/2022,THEFT
13181,2022-04-03,BURGLARY
13182,03-Apr-2022,ASSAULT
13183,04/03/2022,BURGLARY
13184,04/03/2022,DRUG OFFENSE
13185,04/03/2022,FRAUD
13186,2022-04-03,DRUG OFFENSE
13187,2022-04-03,VANDALISM
13188,04/03/2022,OTHER
13189,03-Apr-2022,DRUG OFFENSE
13190,04/03/2022,DRUG OFFENSE
13191,03-Apr-2022,OTHER
13192,2022-04-03,DRUG OFFENSE
13193,03-Apr-2022,ROBBERY
13194,04/03/2022,ROBBERY
13195,03-Apr-2022,BURGLARY
13196,03-Apr-2022,ROBBERY
13197,2022-04-03,VANDALISM
13198,2022-04-03,THEFT
13199,2022-04-03,THEFT
13200,03-Apr-2022,VANDALISM
13201,2022-04-03,ASSAULT
13202,04/03/2022,DRUG OFFENSE
13203,2022-04-03,OTHER
13204,04/03/2022,ASSAULT
13205,04-Apr-2022,VANDALISM
13206,04/04/2022,VANDALISM
13207,04-Apr-2022,VANDALISM
13208,04/04/2022,THEFT
13209,2022-04-04,THEFT
13210,04-Apr-2022,FRAUD
13211,04-Apr-2022,ASSAULT
13212,04-Apr-2022,VANDALISM
13213,04/04/2022,DRUG OFFENSE
13214,04/04/2022,DRUG OFFENSE
13215,04/04/2022,ASSAULT
13216,04-Apr-2022,ASSAULT
13217,04/04/2022,DRUG OFFENSE
13218,04/04/2022,VANDALISM
13219,04-Apr-2022,FRAUD
13220,2022-04-04,FRAUD
13221,04-Apr-2022,FRAUD
13222,2022-04-04,ASSAULT
13223,04-Apr-2022,BURGLARY
13224,2022-04-04,BURGLARY
13225,04/04/2022,DRUG OFFENSE
13226,04/04/2022,VANDALISM
13227,04/04/2022,FRAUD
13228,04-Apr-2022,VANDALISM
13229,04/04/2022,ASSAULT
13230,2022-04-04,OTHER
13231,04-Apr-2022,OTHER
13232,04/04/2022,VANDALISM
13233,2022-04-04,ASSAULT
13234,04-Apr-2022,FRAUD
13235,04/04/2022,ROBBERY
13236,04/04/2022,ROBBERY
13237,04/04/2022,VANDALISM
13238,04-Apr-2022,DRUG OFFENSE
13239,04-Apr-2022,ROBBERY
13240,04/04/2022,ASSAULT
13241,04/04/2022,ASSAULT
13242,2022-04-04,VANDALISM
13243,2022-04-04,FRAUD
13244,2022-04-04,ASSAULT
13245,04/04/2022,FRAUD
13246,2022-04-04,OTHER
13247,2022-04-04,FRAUD
13248,04-Apr-2022,BURGLARY
13249,04/05/2022,THEFT
13250,04/05/2022,ROBBERY
13251,04/05/2022,BURGLARY
13252,2022-04-05,THEFT
13253,04/05/2022,BURGLARY
13254,04/05/2022,FRAUD
13255,2022-04-05,OTHER
13256,04/05/2022,FRAUD
13257,04/05/2022,THEFT
13258,04/05/2022,VANDALISM
13259,2022-04-05,BURGLARY
13260,04/05/2022,OTHER
13261,05-Apr-2022,OTHER
13262,05-Apr-2022,ASSAULT
13263,04/05/2022,ASSAULT
13264,04/05/2022,BURGLARY
13265,04/05/2022,ROBBERY
13266,05-Apr-2022,FRAUD
13267,05-Apr-2022,DRUG OFFENSE
13268,04/05/2022,ASSAULT
13269,05-Apr-2022,THEFT
13270,05-Apr-2022,THEFT
13271,05-Apr-2022,THEFT
13272,05-Apr-2022,ROBBERY
13273,04/05/2022,THEFT
13274,04/05/2022,OTHER
13275,04/05/2022,DRUG OFFENSE
13276,05-Apr-2022,BURGLARY
13277,04/05/2022,OTHER
13278,04/05/2022,ASSAULT
13279,04/05/2022,THEFT
13280,2022-04-05,THEFT
13281,04/05/2022,VANDALISM
13282,04/05/2022,THEFT
13283,05-Apr-2022,THEFT
13284,2022-04-05,FRAUD
13285,04/05/2022,BURGLARY
13286,04/05/2022,VANDALISM
13287,05-Apr-2022,THEFT
13288,05-Apr-2022,BURGLARY
13289,2022-04-05,FRAUD
13290,2022-04-05,THEFT
13291,2022-04-06,DRUG OFFENSE
13292,06-Apr-2022,ROBBERY
13293,04/06/2022,VANDALISM
13294,06-Apr-2022,VANDALISM
13295,04/06/2022,BURGLARY
13296,2022-04-06,BURGLARY
13297,04/06/2022,ROBBERY
13298,04/06/2022,FRAUD
13299,06-Apr-2022,BURGLARY
13300,06-Apr-2022,BURGLARY
13301,04/06/2022,VANDALISM
13302,04/06/2022,DRUG OFFENSE
13303,04/06/2022,FRAUD
13304,2022-04-06,VANDALISM
13305,2022-04-06,THEFT
13306,04/06/2022,ROBBERY
13307,2022-04-06,VANDALISM
13308,04/06/2022,ROBBERY
13309,04/06/2022,OTHER
13310,04/06/2022,DRUG OFFENSE
13311,2022-04-06,DRUG OFFENSE
13312,2022-04-06,BURGLARY
13313,2022-04-06,BURGLARY
13314,2022-04-06,THEFT
13315,04/06/2022,VANDALISM
13316,2022-04-06,VANDALISM
13317,06-Apr-2022,OTHER
13318,04/06/2022,VANDALISM
13319,06-Apr-2022,OTHER
13320,04/06/2022,FRAUD
13321,04/06/2022,FRAUD
13322,04/06/2022,ROBBERY
13323,04/06/2022,DRUG OFFENSE
13324,06-Apr-2022,OTHER
13325,06-Apr-2022,OTHER
13326,06-Apr-2022,DRUG OFFENSE
13327,04/06/2022,DRUG OFFENSE
13328,04/06/2022,OTHER
13329,2022-04-06,THEFT
13330,04/06/2022,ROBBERY
13331,2022-04-06,DRUG OFFENSE
13332,07-Apr-2022,BURGLARY
13333,2022-04-07,FRAUD
13334,04/07/2022,ASSAULT
13335,2022-04-07,ROBBERY
13336,07-Apr-2022,BURGLARY
13337,2022-04-07,OTHER
13338,07-Apr-2022,FRAUD
13339,04/07/2022,ASSAULT
13340,04/07/2022,ASSAULT
13341,07-Apr-2022,FRAUD
13342,04/07/2022,BURGLARY
13343,04/07/2022,ROBBERY
13344,2022-04-07,OTHER
13345,07-Apr-2022,OTHER
13346,04/07/2022,ROBBERY
13347,2022-04-07,THEFT
13348,04/07/2022,ASSAULT
13349,07-Apr-2022,OTHER
13350,07-Apr-2022,THEFT
13351,07-Apr-2022,ROBBERY
13352,2022-04-07,OTHER
13353,04/07/2022,OTHER
13354,07-Apr-2022,FRAUD
13355,07-Apr-2022,ROBBERY
13356,07-Apr-2022,THEFT
13357,2022-04-07,DRUG OFFENSE
13358,07-Apr-2022,THEFT
13359,04/07/2022,DRUG OFFENSE
13360,04/07/2022,ROBBERY
13361,2022-04-07,ROBBERY
13362,04/07/2022,FRAUD
13363,04/07/2022,BURGLARY
13364,2022-04-07,THEFT
13365,04/07/2022,VANDALISM
13366,2022-04-07,VANDALISM
13367,08-Apr-2022,ASSAULT
13368,04/08/2022,ROBBERY
13369,04/08/2022,ASSAULT
13370,2022-04-08,ASSAULT
13371,08-Apr-2022,ROBBERY
13372,08-Apr-2022,ROBBERY
13373,2022-04-08,FRAUD
13374,08-Apr-2022,VANDALISM
13375,2022-04-08,ROBBERY
13376,2022-04-08,DRUG OFFENSE
13377,08-Apr-2022,FRAUD
13378,04/08/2022,THEFT
13379,08-Apr-2022,BURGLARY
13380,2022-04-08,BURGLARY
13381,2022-04-08,OTHER
13382,04/08/2022,BURGLARY
13383,08-Apr-2022,OTHER
13384,08-Apr-2022,VANDALISM
13385,04/08/2022,THEFT
13386,2022-04-08,BURGLARY
13387,04/08/2022,ROBBERY
13388,04/08/2022,ROBBERY
13389,04/08/2022,ROBBERY
13390,04/08/2022,DRUG OFFENSE
13391,04/08/2022,FRAUD
13392,2022-04-08,VANDALISM
13393,2022-04-08,THEFT
13394,2022-04-08,DRUG OFFENSE
13395,04/08/2022,ROBBERY
13396,04/08/2022,THEFT
13397,04/08/2022,BURGLARY
13398,08-Apr-2022,FRAUD
13399,04/08/2022,ASSAULT
13400,2022-04-08,THEFT
13401,2022-04-08,THEFT
13402,04/08/2022,THEFT
13403,2022-04-08,BURGLARY
13404,2022-04-08,BURGLARY
13405,04/08/2022,VANDALISM
13406,04/08/2022,DRUG OFFENSE
13407,2022-04-08,DRUG OFFENSE
13408,08-Apr-2022,FRAUD
13409,04/08/2022,THEFT
13410,04/08/2022,ASSAULT
13411,09-Apr-2022,OTHER
13412,04/09/2022,DRUG OFFENSE
13413,2022-04-09,THEFT
13414,04/09/2022,THEFT
13415,04/09/2022,FRAUD
13416,04/09/2022,ROBBERY
13417,04/09/2022,ROBBERY
13418,2022-04-09,FRAUD
13419,04/09/2022,DRUG OFFENSE
13420,09-Apr-2022,VANDALISM
13421,2022-04-09,VANDALISM
13422,2022-04-09,THEFT
13423,2022-04-09,FRAUD
13424,2022-04-09,THEFT
13425,09-Apr-2022,THEFT
13426,2022-04-09,BURGLARY
13427,09-Apr-2022,VANDALISM
13428,09-Apr-2022,OTHER
13429,09-Apr-2022,VANDALISM
13430,09-Apr-2022,OTHER
13431,2022-04-09,THEFT
13432,2022-04-09,ASSAULT
13433,2022-04-09,DRUG OFFENSE
13434,09-Apr-2022,THEFT
13435,04/09/2022,ROBBERY
13436,09-Apr-2022,FRAUD
13437,04/09/2022,ASSAULT
13438,04/09/2022,VANDALISM
13439,04/09/2022,ROBBERY
13440,04/09/2022,ROBBERY
13441,04/09/2022,OTHER
13442,04/09/2022,ASSAULT
13443,2022-04-09,VANDALISM
13444,2022-04-09,ROBBERY
13445,09-Apr-2022,FRAUD
13446,04/09/2022,BURGLARY
13447,04/09/2022,BURGLARY
13448,09-Apr-2022,OTHER
13449,2022-04-09,OTHER
13450,04/09/2022,ASSAULT
13451,10-Apr-2022,DRUG OFFENSE
13452,10-Apr-2022,THEFT
13453,10-Apr-2022,VANDALISM
13454,2022-04-10,FRAUD
13455,04/10/2022,OTHER
13456,10-Apr-2022,FRAUD
13457,2022-04-10,FRAUD
13458,2022-04-10,VANDALISM
13459,10-Apr-2022,ASSAULT
13460,04/10/2022,THEFT
13461,2022-04-10,FRAUD
13462,2022-04-10,THEFT
13463,2022-04-10,THEFT
13464,10-Apr-2022,DRUG OFFENSE
13465,10-Apr-2022,BURGLARY
13466,10-Apr-2022,DRUG OFFENSE
13467,04/10/2022,DRUG OFFENSE
13468,10-Apr-2022,THEFT
13469,10-Apr-2022,THEFT
13470,10-Apr-2022,FRAUD
13471,10-Apr-2022,DRUG OFFENSE
13472,04/10/2022,ASSAULT
13473,2022-04-10,VANDALISM
13474,2022-04-10,ASSAULT
13475,10-Apr-2022,FRAUD
13476,10-Apr-2022,BURGLARY
13477,04/10/2022,OTHER
13478,04/10/2022,FRAUD
13479,04/10/2022,THEFT
13480,04/10/2022,THEFT
13481,10-Apr-2022,VANDALISM
13482,2022-04-10,BURGLARY
13483,10-Apr-2022,OTHER
13484,2022-04-10,THEFT
13485,04/11/2022,VANDALISM
13486,11-Apr-2022,ASSAULT
13487,2022-04-11,FRAUD
13488,04/11/2022,BURGLARY
13489,2022-04-11,ASSAULT
13490,2022-04-11,OTHER
13491,11-Apr-2022,ASSAULT
13492,04/11/2022,ROBBERY
13493,04/11/2022,DRUG OFFENSE
13494,2022-04-11,ROBBERY
13495,2022-04-11,OTHER
13496,2022-04-11,FRAUD
13497,04/11/2022,ASSAULT
13498,04/11/2022,OTHER
13499,2022-04-11,FRAUD
13500,2022-04-11,BURGLARY
13501,2022-04-11,VANDALISM
13502,2022-04-11,BURGLARY
13503,04/11/2022,BURGLARY
13504,11-Apr-2022,VANDALISM
13505,2022-04-11,BURGLARY
13506,2022-04-11,OTHER
13507,04/11/2022,FRAUD
13508,04/11/2022,OTHER
13509,11-Apr-2022,THEFT
13510,2022-04-11,DRUG OFFENSE
13511,11-Apr-2022,BURGLARY
13512,04/11/2022,OTHER
13513,2022-04-11,VANDALISM
13514,11-Apr-2022,FRAUD
13515,04/11/2022,OTHER
13516,04/11/2022,BURGLARY
13517,2022-04-11,ROBBERY
13518,11-Apr-2022,VANDALISM
13519,2022-04-11,OTHER
13520,11-Apr-2022,VANDALISM
13521,04/11/2022,BURGLARY
13522,11-Apr-2022,VANDALISM
13523,04/11/2022,ROBBERY
13524,2022-04-11,ASSAULT
13525,04/11/2022,ROBBERY
13526,2022-04-11,DRUG OFFENSE
13527,04/11/2022,THEFT
13528,04/11/2022,FRAUD
13529,04/11/2022,VANDALISM
13530,2022-04-11,ROBBERY
13531,11-Apr-2022,ASSAULT
13532,04/11/2022,DRUG OFFENSE
13533,11-Apr-2022,ROBBERY
13534,11-Apr-2022,OTHER
13535,04/11/2022,ROBBERY
13536,04/12/2022,FRAUD
13537,12-Apr-2022,BURGLARY
13538,04/12/2022,FRAUD
13539,04/12/2022,BURGLARY
13540,2022-04-12,FRAUD
13541,04/12/2022,ROBBERY
13542,2022-04-12,OTHER
13543,12-Apr-2022,ASSAULT
13544,04/12/2022,FRAUD
13545,04/12/2022,FRAUD
13546,12-Apr-2022,VANDALISM
13547,04/12/2022,BURGLARY
13548,2022-04-12,ASSAULT
13549,2022-04-12,ROBBERY
13550,2022-04-12,BURGLARY
13551,2022-04-12,OTHER
13552,04/12/2022,ASSAULT
13553,2022-04-12,ROBBERY
13554,04/12/2022,VANDALISM
13555,04/12/2022,THEFT
13556,12-Apr-2022,OTHER
13557,2022-04-12,THEFT
13558,04/12/2022,BURGLARY
13559,12-Apr-2022,THEFT
13560,04/12/2022,OTHER
13561,04/12/2022,THEFT
13562,12-Apr-2022,FRAUD
13563,04/12/2022,BURGLARY
13564,2022-04-12,ROBBERY
13565,12-Apr-2022,ROBBERY
13566,04/12/2022,DRUG OFFENSE
13567,12-Apr-2022,ROBBERY
13568,04/12/2022,BURGLARY
13569,04/12/2022,OTHER
13570,12-Apr-2022,THEFT
13571,2022-04-12,DRUG OFFENSE
13572,2022-04-12,FRAUD
13573,12-Apr-2022,THEFT
13574,12-Apr-2022,THEFT
13575,04/12/2022,OTHER
13576,2022-04-12,ROBBERY
13577,04/12/2022,VANDALISM
13578,12-Apr-2022,FRAUD
13579,12-Apr-2022,VANDALISM
13580,13-Apr-2022,BURGLARY
13581,04/13/2022,ASSAULT
13582,13-Apr-2022,BURGLARY
13583,13-Apr-2022,DRUG OFFENSE
13584,04/13/2022,THEFT
13585,04/13/2022,VANDALISM
13586,04/13/2022,ROBBERY
13587,2022-04-13,ROBBERY
13588,04/13/2022,ASSAULT
13589,04/13/2022,VANDALISM
13590,04/13/2022,BURGLARY
13591,2022-04-13,OTHER
13592,04/13/2022,OTHER
13593,04/13/2022,ROBBERY
13594,13-Apr-2022,THEFT
13595,04/13/2022,FRAUD
13596,04/13/2022,VANDALISM
13597,04/13/2022,ROBBERY
13598,2022-04-13,ROBBERY
13599,04/13/2022,THEFT
13600,04/13/2022,OTHER
13601,04/13/2022,BURGLARY
13602,13-Apr-2022,FRAUD
13603,13-Apr-2022,ROBBERY
13604,13-Apr-2022,DRUG OFFENSE
13605,2022-04-13,OTHER
13606,04/13/2022,FRAUD
13607,04/13/2022,ROBBERY
13608,2022-04-13,OTHER
13609,04/13/2022,FRAUD
