Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
56422.38,1091.4877,338.9471,172.3978,2.4011,0.8905,63199.2855,222.3019,0.6865,0.9686,0.6025,0.6786,0.0061,0.0015,0.4593,0.9479,CALI
63228.6757,1005.0853,366.6499,191.0405,2.1573,0.9254,59439.6392,253.1675,0.6812,0.9635,0.75,0.6449,0.0061,0.0012,0.5,0.9607,CALI
48088.4116,937.5452,380.4749,195.9239,2.0109,0.8709,71978.1873,273.116,0.6579,0.9605,0.8763,0.7834,0.0065,0.002,0.5377,0.9668,BARBUNYA
27580.1192,615.7585,182.743,166.8265,1.3162,0.7521,30864.138,178.3426,0.7714,0.9676,0.8517,0.9429,0.0074,0.0027,0.7696,0.9881,SEKER
62734.9456,1026.9031,432.3236,162.5428,2.3222,0.9433,68024.1595,261.3476,0.5997,0.9458,0.6031,0.6753,0.0084,0.001,0.3987,0.9547,CALI
90266.3816,1092.6021,416.2591,285.181,1.5853,0.8031,92054.1944,338.045,0.7649,0.9738,0.8127,0.7748,0.005,0.0011,0.5943,0.9779,BOMBAY
53852.1688,1007.8,368.9577,205.9811,1.7336,0.7693,39485.7754,237.5678,0.6398,0.9542,0.7604,0.7593,0.007,0.0014,0.6638,0.9689,BARBUNYA
21510.052,570.9915,244.0919,139.9001,1.3721,0.7333,22323.8956,178.778,0.7374,0.9602,0.8089,0.8304,0.0082,0.0031,0.7102,0.9893,DERMASON
27965.9402,625.5273,231.0743,146.7032,1.7487,0.7345,19805.788,185.0681,0.7352,0.955,0.8682,0.716,0.0092,0.0029,0.6128,0.9777,DERMASON
32208.4366,666.8066,227.7274,150.0894,1.3953,0.6402,28923.6625,177.8859,0.6806,0.9793,0.8777,0.8824,0.0082,0.0028,0.7758,0.9919,SEKER
31355.2756,681.5992,219.2443,134.6355,1.5969,0.6998,28193.6641,189.3701,0.8332,0.9567,0.6985,0.7334,0.0083,0.0022,0.5303,0.9935,SIRA
90661.3989,1245.1153,404.9737,285.321,1.5792,0.7889,81818.2014,325.9422,0.7442,0.9657,0.8,0.7638,0.0043,0.0009,0.6222,0.9764,BOMBAY
23951.4552,587.8704,208.6006,163.9919,1.37,0.7968,23904.7591,167.7146,0.8007,0.9842,0.8902,0.8751,0.0097,0.0027,0.6489,0.9873,SEKER
23540.9445,791.1154,242.6792,162.7561,1.6522,0.8222,23899.0211,181.5009,0.6998,0.9726,0.7886,0.7294,0.0081,0.0029,0.6106,0.9838,SIRA
21053.4468,681.9766,201.6696,129.202,1.6356,0.7775,24075.3989,179.7096,0.7159,0.9623,0.8291,0.844,0.0111,0.003,0.6025,0.9842,DERMASON
52259.8307,1085.7319,403.9696,165.5459,2.239,0.9244,55608.0358,273.7195,0.6149,0.9599,0.5772,0.6396,0.0068,0.0016,0.4478,0.9787,CALI
26995.4299,603.2744,246.2491,155.0286,1.2751,0.7033,22624.0277,204.0986,0.7808,0.956,0.9132,0.9211,0.0063,0.0031,0.7442,0.9909,SEKER
22384.1448,606.8552,205.2012,159.078,1.5259,0.8229,27426.7398,186.017,0.7497,0.9722,0.8326,0.8228,0.0106,0.0027,0.5904,0.9801,DERMASON
54246.8528,1035.0279,346.8459,223.8797,1.772,0.8856,60712.0672,280.2194,0.5915,0.9596,0.7892,0.7586,0.0062,0.0021,0.5379,0.9589,BARBUNYA
55061.7078,1130.4205,428.4399,199.3467,2.0785,0.8559,54865.5135,278.0506,0.64,0.9727,0.6719,0.6741,0.0074,0.0011,0.4592,0.975,CALI
49023.3292,918.0166,459.3911,162.4478,2.9215,0.9351,49574.2545,246.3116,0.644,0.981,0.6159,0.5658,0.0101,0.001,0.374,0.9406,HOROZ
49535.0058,1091.8764,440.2446,161.1905,2.7935,0.907,50067.5437,257.4303,0.6767,0.9839,0.6175,0.6592,0.008,0.0011,0.4524,0.9528,HOROZ
32207.7524,992.8516,363.5988,146.5677,2.6483,0.9609,44653.2268,232.2287,0.6569,0.9747,0.566,0.6059,0.008,0.0015,0.3638,0.9439,HOROZ
26181.5935,667.4309,248.7179,155.4677,1.4637,0.7242,26147.7489,194.8622,0.825,0.9715,0.8353,0.8451,0.01,0.0029,0.6454,0.973,DERMASON
31137.4068,680.2626,235.7286,145.131,1.6165,0.9256,24874.8609,174.8381,0.6795,0.9661,0.7285,0.7756,0.0084,0.0022,0.687,0.9665,SIRA
31233.6643,690.1778,257.5391,158.4227,1.4159,0.7008,27090.0723,190.0508,0.7652,0.9681,0.9404,0.8549,0.0084,0.0031,0.7275,0.9915,SEKER
55237.6712,976.3342,386.5768,211.9322,1.9731,0.7723,52366.4877,256.3844,0.842,0.952,0.7669,0.8476,0.007,0.0022,0.6011,0.9542,BARBUNYA
47886.8623,1080.7024,340.9923,206.3766,1.8282,0.7753,62762.5443,270.3784,0.629,0.9703,0.7168,0.6689,0.0074,0.0017,0.4802,0.9643,BARBUNYA
87035.2233,966.8361,370.7372,175.3883,1.8767,0.8373,53796.4982,302.3957,0.7005,0.95,0.7054,0.7694,0.0061,0.0015,0.4488,0.9687,BARBUNYA
31241.4066,642.5125,248.0444,157.3426,1.3988,0.7232,31618.7315,177.6697,0.8454,0.9712,0.8702,0.8633,0.0074,0.002,0.8228,0.9953,SEKER
30217.4159,683.9613,236.6111,153.6437,1.516,0.7445,18908.1156,185.667,0.6689,0.9731,0.8736,0.8211,0.0088,0.0026,0.5923,0.966,DERMASON
39535.1032,960.2336,404.8122,120.6018,2.7447,0.9154,47730.5428,234.2082,0.6932,0.9732,0.5091,0.6525,0.0098,0.0013,0.3731,0.9436,HOROZ
54423.3474,1084.5699,429.7338,160.9827,2.382,0.9496,54657.3076,250.8154,0.7058,0.9714,0.6244,0.6589,0.0082,0.0013,0.4722,0.9702,CALI
18025.4453,587.9371,179.0082,173.4927,1.4558,0.6406,30239.0233,213.8324,0.7451,0.983,0.8845,0.8429,0.0072,0.0025,0.7003,0.9784,SEKER
17868.5774,582.2431,239.8143,157.9347,1.9028,0.8654,29881.0082,193.0317,0.7564,0.9613,0.8349,0.7556,0.0087,0.0024,0.6264,0.9816,SIRA
84554.0884,1170.4957,461.1462,257.5005,1.7475,0.8055,90630.8622,335.6754,0.7121,0.9653,0.8656,0.8167,0.0053,0.0012,0.6262,0.9816,BOMBAY
64982.9323,1021.7985,428.3808,198.2613,2.0396,0.929,38687.9156,233.8485,0.6651,0.9458,0.8358,0.7294,0.006,0.0022,0.5891,0.9642,BARBUNYA
22841.8365,665.1249,219.2427,150.9547,1.4214,0.7156,28820.9551,191.5118,0.778,0.9676,0.7349,0.7628,0.0076,0.0025,0.5773,0.9816,SIRA
36254.9098,702.1945,233.2024,150.3189,1.5979,0.7245,31338.343,203.751,0.6975,0.9782,0.8646,0.7973,0.0099,0.0026,0.6864,0.9905,SIRA
36875.2983,958.5437,462.2759,147.1812,2.781,0.9003,46969.1811,231.6823,0.7034,0.9708,0.6284,0.5758,0.0076,0.0011,0.3744,0.9399,HOROZ
53725.0957,928.8091,393.3662,170.4967,1.7624,0.8716,55543.548,264.7699,0.722,0.9749,0.8208,0.7096,0.0051,0.0018,0.4886,0.9652,BARBUNYA
22768.7932,674.407,220.0247,143.1769,1.7557,0.7568,23680.7452,163.7143,0.75,0.9727,0.8795,0.7371,0.0097,0.0036,0.6373,0.9776,DERMASON
27714.8095,588.4267,193.044,166.6317,1.411,0.7119,29973.0578,162.8996,0.7748,0.9499,0.8908,0.8174,0.0088,0.003,0.693,0.9899,SEKER
27244.4233,658.3895,211.5854,144.4554,1.6226,0.7136,18247.1425,158.3855,0.7807,0.9604,0.8303,0.8726,0.008,0.0026,0.6155,0.9842,DERMASON
51355.2114,1029.2202,324.7016,203.5145,1.9833,0.8923,50532.8303,291.3196,0.6846,0.9609,0.7739,0.6872,0.0076,0.002,0.5105,0.9641,BARBUNYA
29202.3243,643.5591,239.8782,129.3382,1.6291,0.7106,26559.671,174.0764,0.7512,0.9639,0.8256,0.8533,0.0108,0.0029,0.6173,0.9712,DERMASON
45509.8546,939.5368,384.6159,194.446,2.0007,0.8269,50653.1035,294.1814,0.7503,0.9575,0.6794,0.6964,0.0062,0.0018,0.6219,0.9707,BARBUNYA
56711.1988,1007.0593,379.6836,172.9984,2.2603,0.9172,46304.5694,289.0339,0.6927,0.9634,0.6907,0.6599,0.0086,0.0016,0.3827,0.966,CALI
53775.2374,938.6838,349.9251,198.5231,1.6809,0.7984,52155.3641,265.152,0.5759,0.9654,0.8316,0.7118,0.0069,0.0017,0.4385,0.9671,BARBUNYA
47254.9344,960.2652,406.9507,180.2126,2.41,0.9199,43961.5576,236.8845,0.6335,0.9606,0.6256,0.6513,0.0074,0.0015,0.4668,0.9553,CALI
28979.0629,578.8734,226.5118,163.9806,1.5233,0.6971,30179.4023,182.9712,0.7137,0.9786,0.9372,0.8463,0.0104,0.0031,0.82,0.9891,SEKER
63026.3233,1095.138,434.2099,186.3309,2.1199,0.896,69371.273,266.9692,0.6348,0.9726,0.7133,0.6818,0.008,0.0017,0.4329,0.9715,CALI
25107.6375,634.7415,205.5549,161.2442,1.3584,0.7001,31105.1369,176.5122,0.7928,0.9642,0.8221,0.7962,0.0094,0.0025,0.6094,1.0,SIRA
23001.9438,673.3517,205.6951,157.7889,1.3912,0.7337,22695.8601,187.8742,0.791,0.9781,0.8616,0.8801,0.0076,0.0032,0.7376,0.983,SEKER
25155.4325,676.0695,194.1052,148.109,1.5511,0.75,24063.0473,174.7396,0.7727,0.9551,0.824,0.7836,0.009,0.0025,0.5975,0.9812,DERMASON
50095.0607,908.2906,423.7445,143.1451,3.0653,0.9393,51805.1292,254.2035,0.6576,0.9822,0.534,0.5865,0.0092,0.0014,0.3444,0.955,HOROZ
55043.5295,970.0258,369.4989,179.1724,2.8534,0.9162,45171.0289,243.4067,0.6959,0.9672,0.5729,0.5824,0.009,0.0014,0.4782,0.961,CALI
59920.466,969.1781,410.3892,215.7102,1.7845,0.8789,58618.3199,290.751,0.6711,0.9609,0.7316,0.6774,0.0056,0.0021,0.5872,0.9621,BARBUNYA
50221.1397,1027.2946,462.9708,175.8335,2.0653,0.9092,55378.5037,239.4863,0.7409,0.9547,0.67,0.7038,0.007,0.0014,0.4609,0.9664,CALI
100492.8098,1173.0117,435.393,277.2503,1.5994,0.7125,83296.8045,341.4904,0.7551,0.9752,0.8674,0.804,0.0048,0.0009,0.5861,0.9768,BOMBAY
67868.1706,893.4245,354.3751,206.6611,1.8145,0.8299,65920.2554,289.9949,0.5996,0.9603,0.8231,0.8032,0.0046,0.0016,0.555,0.9658,BARBUNYA
87874.7557,1103.9423,395.8986,265.9025,1.6156,0.7459,76730.6314,315.7154,0.7335,0.9712,0.9021,0.8004,0.005,0.0013,0.6159,0.9799,BOMBAY
19834.534,690.7508,205.7257,156.2295,1.8367,0.7571,17415.2876,174.1964,0.8163,0.9907,0.8745,0.8085,0.0093,0.0028,0.5715,0.9711,DERMASON
58916.1597,978.0384,408.9133,165.9951,2.8474,0.9795,48287.9732,260.2976,0.6337,0.969,0.5839,0.5473,0.0089,0.001,0.3793,0.9491,HOROZ
22221.4944,655.8598,248.9074,145.7184,1.6844,0.7385,18382.9457,186.9766,0.7599,0.9648,0.8758,0.8396,0.0095,0.0029,0.6075,0.9793,DERMASON
46384.8531,1078.9524,419.9026,164.1199,2.4515,0.946,34978.632,254.8225,0.593,0.9803,0.6421,0.6507,0.0074,0.001,0.5239,0.9548,CALI
59149.006,1022.9128,398.2442,199.2779,2.2277,0.8976,62760.1576,257.0665,0.6865,0.9558,0.6583,0.6535,0.0079,0.0016,0.5996,0.9672,CALI
89885.7883,1069.5406,426.9745,265.3022,1.6699,0.7617,88685.0079,337.6075,0.7381,0.9749,0.8508,0.7967,0.0045,0.0009,0.6055,0.9743,BOMBAY
57921.0693,1123.0398,409.0868,181.0966,2.1036,0.9369,54051.1699,254.7119,0.7258,0.9702,0.7116,0.6578,0.0078,0.0013,0.5112,0.9626,CALI
50202.8993,974.6629,398.7736,137.5596,2.758,0.9342,40485.2563,245.2576,0.6001,0.9793,0.4854,0.5512,0.0082,0.0012,0.384,0.9507,HOROZ
48749.1921,936.3163,422.7518,169.1631,2.7847,0.9624,53304.9348,266.534,0.6193,0.9607,0.5523,0.5548,0.0098,0.0016,0.3596,0.9616,HOROZ
86944.5552,1187.9332,436.9347,256.4524,1.556,0.7838,99377.412,340.6602,0.7327,0.9776,0.855,0.7789,0.0047,0.001,0.6239,0.9729,BOMBAY
19104.6408,624.3043,249.424,140.9907,1.8878,0.8204,27015.4897,204.4535,0.8079,0.9777,0.7965,0.7801,0.0084,0.0024,0.6137,0.9802,SIRA
26088.848,614.946,213.0145,178.0872,1.4566,0.7541,20490.8553,183.4448,0.817,0.9773,0.8428,0.8273,0.0093,0.0026,0.7524,0.9908,SEKER
84307.4857,1104.2014,466.8222,279.7965,1.5528,0.7402,78728.0348,341.7502,0.714,0.9799,0.8663,0.7576,0.0047,0.0016,0.624,0.9825,BOMBAY
89406.2093,1079.4254,457.4379,265.247,1.7623,0.8191,94390.2719,350.8667,0.7089,0.9726,0.9052,0.7785,0.0049,0.0013,0.5642,0.9929,BOMBAY
48443.1588,910.2464,392.6923,152.4977,2.6179,0.9407,61037.8155,216.9387,0.6588,0.9595,0.5631,0.6587,0.0098,0.0012,0.3877,0.9284,HOROZ
28188.8051,583.3919,272.5549,146.708,1.3268,0.6897,23580.7142,192.7592,0.8421,0.9661,0.8769,0.8345,0.0083,0.0033,0.7647,0.9855,SEKER
61439.458,1109.1965,368.19,192.4798,2.2197,0.9343,48037.6423,257.4706,0.7022,0.9584,0.6506,0.6309,0.0064,0.0011,0.4559,0.9681,CALI
68065.4053,885.6121,340.9324,178.838,2.0648,0.9273,44659.8017,263.697,0.623,0.9412,0.7123,0.7989,0.0062,0.002,0.5893,0.9616,BARBUNYA
26083.0079,640.2217,226.368,170.0981,1.3129,0.6627,30695.7786,183.9959,0.815,0.9775,0.8522,0.8764,0.008,0.0031,0.8127,0.9955,SEKER
43035.949,981.8256,403.51,162.2807,2.6491,0.9026,37602.7268,248.9876,0.7178,0.9692,0.523,0.606,0.0095,0.0017,0.4535,0.973,HOROZ
23087.3591,610.8886,229.1649,148.8776,1.5571,0.83,26755.5777,176.5169,0.6974,0.9812,0.8961,0.87,0.0068,0.0025,0.6345,0.9801,DERMASON
55507.9325,1013.3383,379.5543,192.5303,2.8204,0.9186,53113.8697,232.8243,0.6058,0.9535,0.6848,0.7262,0.0069,0.0017,0.3934,0.9585,CALI
24713.6659,610.5507,252.7306,125.3219,1.61,0.6934,28112.3382,174.835,0.7454,0.9605,0.7123,0.8171,0.009,0.0036,0.6629,0.9818,SIRA
82019.0755,1280.8175,414.1442,273.3599,1.6302,0.7395,91311.0143,329.9336,0.6963,0.9721,0.8477,0.7637,0.0048,0.0011,0.6739,0.9772,BOMBAY
22861.4039,597.1681,228.2977,166.7809,1.2797,0.7449,21413.3381,182.0832,0.7577,0.9629,0.9153,0.7796,0.0076,0.0023,0.7637,0.9978,SEKER
25886.9719,623.0601,201.408,178.4142,1.4339,0.75,25036.132,174.973,0.7572,0.9614,0.8971,0.8714,0.0078,0.0026,0.7388,0.9862,SEKER
36440.5984,646.6898,225.803,154.8663,1.2789,0.631,30562.6284,186.224,0.8142,0.9762,0.7749,0.7729,0.0102,0.0031,0.7936,0.981,SIRA
49362.4025,1063.9343,375.5377,188.2049,1.8701,0.8061,43398.9128,294.53,0.6602,0.9523,0.6878,0.7504,0.005,0.0015,0.5616,0.9579,BARBUNYA
94028.5894,1123.8352,402.9146,268.5437,1.7068,0.7857,92868.6912,347.1928,0.759,0.966,0.8459,0.8051,0.0049,0.0012,0.6017,0.9793,BOMBAY
54893.0257,1018.9499,376.124,176.0961,2.2191,0.8843,66438.6551,262.6147,0.6511,0.9455,0.7401,0.6711,0.0069,0.0015,0.4676,0.9588,CALI
80353.0139,1129.6408,410.2505,260.2798,1.7133,0.7416,96947.23,324.4535,0.7217,0.9595,0.8254,0.8008,0.005,0.0013,0.5801,0.9796,BOMBAY
91720.244,1249.4041,419.1729,266.0982,1.7258,0.8186,89641.0486,314.315,0.6631,0.9715,0.815,0.7977,0.0052,0.0015,0.5576,0.9874,BOMBAY
109507.0076,1194.9085,418.5938,281.9184,1.6914,0.8154,88523.6866,348.1179,0.7453,0.9737,0.8727,0.782,0.0048,0.001,0.6096,0.9751,BOMBAY
50169.1144,1044.4524,293.8859,201.7774,2.078,0.9331,49526.0845,276.3192,0.6116,0.9664,0.6344,0.6745,0.007,0.0014,0.4798,0.9635,CALI
83604.3011,1148.8064,420.0244,258.2792,1.5548,0.7739,86163.0591,337.1306,0.7165,0.9665,0.859,0.7836,0.0046,0.0013,0.6065,0.9829,BOMBAY
28523.7213,643.474,223.8194,162.5496,1.3886,0.8009,25636.3027,165.0244,0.7025,0.9616,0.7767,0.891,0.0079,0.0021,0.696,0.9633,SIRA
47978.3263,889.9343,387.1573,192.0056,2.5618,0.948,50253.9952,264.3828,0.7283,0.9564,0.6873,0.6878,0.0076,0.0021,0.3751,0.967,CALI
66229.2409,961.8204,379.1111,171.1427,2.405,0.9087,64254.6289,271.311,0.6576,0.9554,0.6394,0.6768,0.0073,0.0012,0.4015,0.9482,CALI
54393.4001,1018.8038,386.11,179.4626,2.2444,0.8003,76979.0955,266.4016,0.7033,0.9575,0.8299,0.8116,0.0067,0.0016,0.5081,0.9767,BARBUNYA
53449.5537,1022.7382,419.6142,143.0735,2.7579,0.9262,56106.361,236.5918,0.6065,0.9787,0.5896,0.6451,0.0102,0.001,0.3912,0.9626,HOROZ
22841.3694,654.1347,206.6179,159.1082,1.3519,0.6136,25287.4669,200.1602,0.7534,0.9632,0.8529,0.84,0.0085,0.0025,0.7151,0.9875,SEKER
40121.4076,915.0319,473.075,157.3023,2.8591,0.906,48528.3297,217.3146,0.5791,0.9748,0.5649,0.6169,0.008,0.0014,0.419,0.9326,HOROZ
65007.8893,898.9352,389.7791,157.0817,2.5865,0.9303,50043.7591,260.8969,0.6891,0.9576,0.6339,0.5762,0.0084,0.0014,0.3917,0.9444,HOROZ
85424.3348,1128.6242,477.7666,270.1371,1.6568,0.7532,96071.6855,341.3262,0.7215,0.9678,0.879,0.8005,0.0046,0.0012,0.6271,0.9731,BOMBAY
54119.8165,1033.8635,420.6338,151.2581,2.5552,0.9131,35468.4343,251.6979,0.6803,0.9858,0.5566,0.6502,0.0068,0.0013,0.429,0.951,HOROZ
54192.8159,947.9771,397.7243,206.4444,1.7892,0.9002,66211.3169,249.3517,0.6713,0.9532,0.7707,0.7246,0.0072,0.0016,0.5507,0.964,BARBUNYA
90453.0705,1142.2487,444.2358,256.7443,1.5766,0.7575,85734.4601,340.9333,0.6525,0.9699,0.8851,0.776,0.0051,0.0013,0.6064,0.9897,BOMBAY
45667.5732,1018.016,431.6112,144.7806,2.7156,0.8916,44444.967,223.2942,0.5975,0.9708,0.6257,0.6106,0.0093,0.0013,0.3971,0.9639,HOROZ
29934.5419,607.584,219.3958,166.755,1.4772,0.7872,25435.997,162.4296,0.7776,0.968,0.8294,0.8557,0.0073,0.0024,0.6451,0.9862,SIRA
21078.4115,580.5225,217.5922,156.5179,1.6047,0.6924,26588.2145,177.5699,0.8483,0.9773,0.8969,0.8289,0.0085,0.0029,0.5849,0.9796,SIRA
40809.4879,909.221,385.7988,197.2269,1.6401,0.8251,58395.6819,269.1434,0.6291,0.95,0.7441,0.7557,0.0077,0.0017,0.4545,0.967,BARBUNYA
21307.3658,612.4099,240.6184,154.1109,1.3808,0.7219,27565.3009,175.6502,0.797,0.9699,0.8283,0.7697,0.0109,0.003,0.5748,0.9686,DERMASON
42539.1848,1065.8239,428.6289,125.1869,3.2485,0.9231,31920.1292,255.7589,0.5998,0.9755,0.5651,0.6302,0.0094,0.0017,0.3837,0.9663,HOROZ
56921.0475,978.201,449.875,174.1118,2.1423,0.8797,49353.1642,257.9064,0.7246,0.9581,0.6301,0.7341,0.0091,0.0015,0.3628,0.9691,CALI
42644.2016,1015.0257,428.7284,153.2515,2.4583,0.9205,54750.5982,248.9108,0.7395,0.9735,0.5863,0.6093,0.0076,0.0008,0.2937,0.954,HOROZ
23484.2708,633.2499,248.8355,157.1671,1.3715,0.729,26876.0735,175.1262,0.7243,0.9632,0.8621,0.7624,0.0089,0.0032,0.6854,0.9697,DERMASON
52349.4726,914.2077,399.5816,136.3075,2.5325,0.9347,39916.3848,244.5503,0.7345,0.957,0.5498,0.5707,0.0093,0.0014,0.3448,0.9599,HOROZ
50735.5263,1080.2422,375.1067,164.2215,2.2639,0.8494,55898.5012,251.9838,0.7417,0.9713,0.6329,0.6386,0.009,0.0019,0.4171,0.9594,CALI
26167.7517,710.2325,209.0743,140.6391,1.6793,0.8469,21105.2187,199.0604,0.7505,0.977,0.7781,0.7327,0.0094,0.0022,0.5378,0.9812,SIRA
84703.9672,1154.2812,449.1177,249.1278,1.6414,0.7353,84431.253,335.3851,0.7028,0.9719,0.8673,0.7592,0.0048,0.0007,0.6143,0.9748,BOMBAY
55516.9888,810.2373,372.5826,203.4399,2.0377,0.8469,68975.6382,299.838,0.7163,0.9646,0.7435,0.7649,0.0063,0.0011,0.5424,0.9814,BARBUNYA
42603.228,961.2583,419.1849,162.7458,2.028,0.9182,52572.9573,243.2291,0.6991,0.9712,0.6517,0.6686,0.0078,0.0015,0.4228,0.9697,CALI
47325.3109,931.2329,425.1668,182.3888,2.3333,0.8722,45293.7687,285.5382,0.6791,0.9649,0.6559,0.6559,0.0076,0.0018,0.4558,0.9493,CALI
32805.58,655.6854,267.6372,159.6473,1.7294,0.8467,28580.1448,178.9217,0.7447,0.9744,0.8665,0.7947,0.0098,0.0025,0.6375,0.9775,SIRA
23364.5915,543.3938,195.5207,138.4888,1.3921,0.6579,23509.42,193.3439,0.7752,0.9705,0.8923,0.8811,0.0067,0.003,0.6296,0.986,SEKER
18476.6326,620.787,205.2349,146.8419,1.239,0.6579,19777.9993,193.3116,0.7604,0.9532,0.8431,0.8726,0.0077,0.0026,0.7015,0.9894,SEKER
24106.8984,615.3538,237.3866,144.2934,1.5395,0.7279,31247.1345,183.4502,0.806,0.9824,0.8569,0.8077,0.0091,0.0023,0.6757,0.9865,DERMASON
69403.981,1038.5403,380.9018,207.1649,1.9535,0.8149,61087.1743,263.0176,0.6363,0.9592,0.7373,0.7094,0.0062,0.0018,0.4957,0.9664,BARBUNYA
74087.7764,1212.0504,464.799,253.5754,1.5659,0.8146,96480.0637,337.7135,0.6628,0.967,0.8725,0.7772,0.0042,0.0011,0.5656,0.9738,BOMBAY
69027.8682,1107.2707,318.3383,212.7328,1.9203,0.8319,64264.923,264.9655,0.8226,0.9691,0.7206,0.6966,0.0077,0.0017,0.537,0.9715,BARBUNYA
54300.6383,1118.6151,359.0792,197.9148,2.3966,0.9131,52083.9571,261.7371,0.6726,0.9745,0.7204,0.6868,0.0072,0.0014,0.4519,0.962,CALI
44556.0365,1029.8622,400.4997,173.8955,2.2938,0.9261,66132.1712,293.5727,0.6594,0.953,0.6465,0.693,0.0072,0.0013,0.3826,0.9593,CALI
22221.7542,613.3812,235.9936,153.8693,1.621,0.8365,29030.4352,180.3237,0.7039,0.9788,0.8453,0.8086,0.0075,0.0022,0.69,0.9773,SIRA
77999.4822,1092.9569,411.3656,273.8704,1.7579,0.7612,98833.2097,339.3587,0.7107,0.9644,0.9045,0.7884,0.0049,0.0015,0.6052,0.9875,BOMBAY
57703.7713,972.996,390.9182,208.1272,1.7987,0.8005,61555.4748,278.4239,0.7292,0.9545,0.8838,0.6708,0.0081,0.0016,0.5436,0.9875,BARBUNYA
28540.6661,643.1856,200.8152,169.088,1.5078,0.7055,28682.4798,170.9265,0.8216,0.9547,0.8758,0.8965,0.0076,0.0029,0.6837,0.9933,SEKER
32680.1462,736.9976,214.5521,147.6084,1.4009,0.8501,22189.5103,210.2664,0.7149,0.9632,0.8478,0.7756,0.0079,0.0017,0.5681,0.9801,SIRA
27802.9472,637.3686,243.4202,166.0251,1.4023,0.7112,23082.0546,197.7368,0.7913,0.9749,0.8939,0.8056,0.0072,0.0028,0.7272,0.9929,SEKER
31408.0326,682.9779,213.9165,170.4949,1.765,0.8604,26764.3304,153.1412,0.7073,0.9742,0.8514,0.6954,0.0104,0.0024,0.6409,0.9944,SIRA
27147.7972,737.0279,238.5345,179.7232,1.4967,0.7216,21877.1133,161.1953,0.7403,0.9726,0.87,0.8612,0.0083,0.0029,0.7694,0.99,SEKER
95597.415,1218.958,420.0976,244.3709,1.5131,0.7488,84191.8982,327.5694,0.7491,0.9653,0.8608,0.7828,0.0053,0.0011,0.5659,0.9746,BOMBAY
23632.0861,645.1005,224.3454,146.8526,1.1936,0.7758,20676.4741,187.0259,0.7245,0.9697,0.8037,0.8627,0.0083,0.003,0.6309,0.9704,DERMASON
44591.765,1004.0578,355.907,157.4071,2.859,0.9814,47060.0472,239.2223,0.626,0.9462,0.5653,0.6622,0.007,0.0015,0.3322,0.951,HOROZ
27080.3642,683.539,247.0238,138.6933,1.8512,0.6924,32335.5535,168.6436,0.7595,0.9656,0.7861,0.7354,0.0099,0.002,0.6109,0.9723,SIRA
66541.0228,888.7864,373.7675,231.7303,1.8739,0.8489,53720.2782,248.3228,0.6788,0.9828,0.8059,0.7614,0.0072,0.0021,0.5302,0.9698,BARBUNYA
64128.0727,962.5513,379.6986,190.8946,1.8303,0.7675,57913.3879,260.7439,0.7108,0.9553,0.7103,0.7431,0.0078,0.0018,0.6569,0.945,BARBUNYA
77157.4497,1110.2528,450.1468,256.5558,1.6419,0.7925,85012.6553,349.2744,0.6884,0.9824,0.9089,0.7635,0.005,0.001,0.6196,0.9856,BOMBAY
45202.3747,1053.3544,374.5633,142.2087,2.6189,0.9485,52616.8334,244.0968,0.6897,0.9741,0.5069,0.5741,0.0079,0.0009,0.3886,0.9484,HOROZ
64224.0758,924.041,411.763,212.4954,2.1546,0.7952,59470.4175,253.7462,0.6693,0.9677,0.8177,0.739,0.0063,0.0015,0.547,0.9727,BARBUNYA
54074.8148,960.8244,407.4579,148.8669,2.5983,0.9479,50815.8833,229.5151,0.7071,0.9766,0.6559,0.6486,0.0088,0.0013,0.3865,0.9498,HOROZ
27770.0421,596.3544,192.9643,145.4032,1.4931,0.8078,31992.8448,151.5415,0.8023,0.9736,0.8216,0.7477,0.0109,0.0024,0.7031,0.9831,DERMASON
25689.4881,591.3243,219.9347,145.681,1.4684,0.7151,26643.5534,175.3489,0.7951,0.9706,0.8468,0.7257,0.0092,0.0032,0.6888,0.9923,DERMASON
65181.8984,1005.3601,383.8767,176.2623,2.0426,0.9049,73459.9064,262.3192,0.6536,0.9543,0.7313,0.6705,0.0065,0.0014,0.4888,0.9571,CALI
27088.6406,602.1338,237.2719,144.5398,1.6244,0.7464,25752.8552,201.7131,0.7451,0.9765,0.7997,0.8338,0.0102,0.0017,0.6611,0.9704,DERMASON
47353.6981,968.1202,423.4461,129.0405,2.8273,0.9556,60607.5797,243.6797,0.6645,0.966,0.5786,0.6042,0.0096,0.0013,0.397,0.9553,HOROZ
26671.1059,621.4044,200.7758,142.8861,1.3595,0.7234,30289.7554,197.5986,0.7682,0.9896,0.8362,0.8632,0.0081,0.0033,0.7216,0.9848,SEKER
60283.8528,1021.8864,360.4915,195.1859,1.5896,0.8491,48481.6285,251.5892,0.6708,0.9666,0.7887,0.7585,0.0065,0.0019,0.4965,0.9854,BARBUNYA
13897.7149,558.1632,257.158,141.8498,1.4548,0.8168,28396.1205,176.4197,0.7766,0.9787,0.9107,0.8004,0.0111,0.003,0.5855,0.9873,DERMASON
